"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2761,31.4,31.4,68.6,"Aesch BL","Aesch (BL)","Aesch BL","Nein zur Klimaschutz-Initiative der Grünen in Aesch BL: 68,6 Prozent haben das Begehren abgelehnt.",,
2762,50,0,0,"Allschwil BL","Allschwil (BL)","Allschwil BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2763,50,0,0,"Arlesheim BL","Arlesheim (BL)","Arlesheim BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2764,50,0,0,"Biel-Benken BL","Biel-Benken (BL)","Biel-Benken BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2765,50,0,0,"Binningen BL","Binningen (BL)","Binningen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2766,50,0,0,"Birsfelden BL","Birsfelden (BL)","Birsfelden BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2767,50,0,0,"Bottmingen BL","Bottmingen (BL)","Bottmingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2768,50,0,0,"Ettingen BL","Ettingen (BL)","Ettingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2769,50,0,0,"Münchenstein BL","Münchenstein (BL)","Münchenstein BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2770,50,0,0,"Muttenz BL","Muttenz (BL)","Muttenz BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2771,50,0,0,"Oberwil BL","Oberwil (BL)","Oberwil BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2772,50,0,0,"Pfeffingen BL","Pfeffingen (BL)","Pfeffingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2773,50,0,0,"Reinach BL","Reinach (BL)","Reinach BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2774,50,0,0,"Schönenbuch BL","Schönenbuch (BL)","Schönenbuch BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2775,50,0,0,"Therwil BL","Therwil (BL)","Therwil BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2781,21.8,21.8,78.2,"Blauen BL","Blauen (BL)","Blauen BL","Keine Mehrheit für die Klimaschutz-Initiative der Grünen in Blauen. 78,2 Prozent haben sie verworfen.",,
2782,50,0,0,"Brislach BL","Brislach (BL)","Brislach BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2783,50,0,0,"Burg im Leimental BL","Burg im Leimental (BL)","Burg im Leimental BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2784,41.4,41.4,58.6,"Dittingen BL","Dittingen (BL)","Dittingen BL","Dittingen hat die Klimaschutz-Initiative der Grünen mit 58,6 Prozent abgelehnt.",,
2785,50,0,0,"Duggingen BL","Duggingen (BL)","Duggingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2786,50,0,0,"Grellingen BL","Grellingen (BL)","Grellingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2787,50,0,0,"Laufen BL","Laufon (BL)","Laufen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2788,23.1,23.1,76.9,"Liesberg BL","Liesberg (BL)","Liesberg BL","Nein zur Klimaschutz-Initiative der Grünen in Liesberg: 76,9 Prozent haben das Begehren abgelehnt.",,
2789,50,0,0,"Nenzlingen BL","Nenzlingen (BL)","Nenzlingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2790,19.8,19.8,80.2,"Roggenburg BL","Roggenburg (BL)","Roggenburg BL","Die Klimaschutz-Initiative der Grünen ist in Roggenburg mit 69 zu 17 Stimmen abgelehnt worden.",,
2791,50,0,0,"Röschenz BL","Röschenz (BL)","Röschenz BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2792,23.6,23.6,76.4,"Wahlen BL","Wahlen (BL)","Wahlen BL","Nein zur Klimaschutz-Initiative der Grünen in Wahlen: 76,4 Prozent haben das Begehren abgelehnt.",,
2793,50,0,0,"Zwingen BL","Zwingen (BL)","Zwingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2821,50,0,0,"Arisdorf BL","Arisdorf (BL)","Arisdorf BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2822,35.8,35.8,64.2,"Augst BL","Augst (BL)","Augst BL","Augst hat die Klimaschutz-Initiative der Grünen mit 64,2 Prozent abgelehnt.",,
2823,50,0,0,"Bubendorf BL","Bubendorf (BL)","Bubendorf BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2824,50,0,0,"Frenkendorf BL","Frenkendorf (BL)","Frenkendorf BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2825,50,0,0,"Füllinsdorf BL","Füllinsdorf (BL)","Füllinsdorf BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2826,50,0,0,"Giebenach BL","Giebenach (BL)","Giebenach BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2827,50,0,0,"Hersberg BL","Hersberg (BL)","Hersberg BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2828,50,0,0,"Lausen BL","Lausen (BL)","Lausen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2829,50,0,0,"Liestal BL","Liestal (BL)","Liestal BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2830,50,0,0,"Lupsingen BL","Lupsingen (BL)","Lupsingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2831,50,0,0,"Pratteln BL","Pratteln (BL)","Pratteln BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2832,37.2,37.2,62.8,"Ramlinsburg BL","Ramlinsburg (BL)","Ramlinsburg BL","Nein zur Klimaschutz-Initiative der Grünen in Ramlinsburg: 62,8 Prozent haben das Begehren abgelehnt.",,
2833,29.7,29.7,70.3,"Seltisberg BL","Seltisberg (BL)","Seltisberg BL","Nein zur Klimaschutz-Initiative der Grünen in Seltisberg: 70,3 Prozent haben das Begehren abgelehnt.",,
2834,50,0,0,"Ziefen BL","Ziefen (BL)","Ziefen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2841,32.1,32.1,67.9,"Anwil BL","Anwil (BL)","Anwil BL","Nein zur Klimaschutz-Initiative der Grünen in Anwil: 67,9 Prozent haben das Begehren abgelehnt.",,
2842,34,34,66,"Böckten BL","Böckten (BL)","Böckten BL","Keine Mehrheit für die Klimaschutz-Initiative der Grünen in Böckten. 66 Prozent haben sie verworfen.",,
2843,36.9,36.9,63.1,"Buckten BL","Buckten (BL)","Buckten BL","Keine Mehrheit für die Klimaschutz-Initiative der Grünen in Buckten. 63,1 Prozent haben sie verworfen.",,
2844,50,0,0,"Buus BL","Buus (BL)","Buus BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2845,23.6,23.6,76.4,"Diepflingen BL","Diepflingen (BL)","Diepflingen BL","Nein zur Klimaschutz-Initiative der Grünen in Diepflingen: 76,4 Prozent haben das Begehren abgelehnt.",,
2846,39.7,39.7,60.3,"Gelterkinden BL","Gelterkinden (BL)","Gelterkinden BL","Nein zur Klimaschutz-Initiative der Grünen in Gelterkinden: 60,3 Prozent haben das Begehren abgelehnt.",,
2847,24.5,24.5,75.5,"Häfelfingen BL","Häfelfingen (BL)","Häfelfingen BL","Keine Mehrheit für die Klimaschutz-Initiative der Grünen in Häfelfingen. 75,5 Prozent haben sie verworfen.",,
