"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2401,90.6,90.6,9.4,"Egerkingen SO","Egerkingen (SO)","Egerkingen SO","Egerkingen hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 90,6 Prozent angenommen. Egerkingen hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2402,61.5,61.5,38.5,"Härkingen SO","Härkingen (SO)","Härkingen SO","61,5 Prozent der Stimmbürgerinnen und Stimmbürger von Härkingen haben der Abgeltung der Ertragsausfälle und Mehrkosten an
die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie zugestimmt. Härkingen hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2403,85.9,85.9,14.1,"Kestenholz SO","Kestenholz (SO)","Kestenholz SO","Kestenholz hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 85,9 Prozent angenommen. Kestenholz hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2404,94,94,6,"Neuendorf SO","Neuendorf (SO)","Neuendorf SO","94 Prozent der Stimmbürgerinnen und Stimmbürger von Neuendorf haben der Abgeltung der Ertragsausfälle und Mehrkosten an
die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie zugestimmt. Neuendorf hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2405,26.5,26.5,73.5,"Niederbuchsiten SO","Niederbuchsiten (SO)","Niederbuchsiten SO","Keine Mehrheit für die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie in Niederbuchsiten. 73,5 Prozent haben sie verworfen. Niederbuchsiten hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2406,87.8,87.8,12.2,"Oberbuchsiten SO","Oberbuchsiten (SO)","Oberbuchsiten SO","87,8 Prozent der Stimmbürgerinnen und Stimmbürger von Oberbuchsiten haben der Abgeltung der Ertragsausfälle und Mehrkosten an
die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie zugestimmt. Oberbuchsiten hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2407,4,4,96,"Oensingen SO","Oensingen (SO)","Oensingen SO","Oensingen hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 96 Prozent abgelehnt. Oensingen hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2408,46.8,46.8,53.2,"Wolfwil SO","Wolfwil (SO)","Wolfwil SO","Wolfwil hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 53,2 Prozent abgelehnt. Wolfwil hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2421,31.5,31.5,68.5,"Aedermannsdorf SO","Aedermannsdorf (SO)","Aedermannsdorf SO","Aedermannsdorf hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 68,5 Prozent abgelehnt. Aedermannsdorf hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2422,34.4,34.4,65.6,"Balsthal SO","Balsthal (SO)","Balsthal SO","Balsthal hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 65,6 Prozent abgelehnt. Balsthal hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2424,46.9,46.9,53.1,"Herbetswil SO","Herbetswil (SO)","Herbetswil SO","Herbetswil hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 53,1 Prozent abgelehnt. Herbetswil hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2425,9.1,9.1,90.9,"Holderbank SO","Holderbank (SO)","Holderbank SO","Nein zur Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der
Covid-19-Pandemie in Holderbank SO: 90,9 Prozent haben die Vorlage abgelehnt. Holderbank SO hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2426,35.8,35.8,64.2,"Laupersdorf SO","Laupersdorf (SO)","Laupersdorf SO","Nein zur Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der
Covid-19-Pandemie in Laupersdorf: 64,2 Prozent haben die Vorlage abgelehnt. Laupersdorf hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2427,68.6,68.6,31.4,"Matzendorf SO","Matzendorf (SO)","Matzendorf SO","Mit 68,6 Prozent Ja hat sich Matzendorf für die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie ausgesprochen. Matzendorf hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2428,48.8,48.8,51.2,"Mümliswil-Ramiswil SO","Mümliswil-Ramiswil (SO)","Mümliswil-Ramiswil SO","Nein zur Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der
Covid-19-Pandemie in Mümliswil-Ramiswil: 51,2 Prozent haben die Vorlage abgelehnt. Mümliswil-Ramiswil hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2430,46.3,46.3,53.7,"Welschenrohr-Gänsbrunnen SO","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 53,7 Prozent abgelehnt. Welschenrohr-Gänsbrunnen hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2445,70,70,30,"Biezwil SO","Biezwil (SO)","Biezwil SO","Mit 70 Prozent Ja hat sich Biezwil für die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie ausgesprochen. Biezwil hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2455,40.7,40.7,59.3,"Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil (SO)","Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 59,3 Prozent abgelehnt. Lüterkofen-Ichertswil hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2456,65,65,35,"Lüterswil-Gächliwil SO","Lüterswil-Gächliwil (SO)","Lüterswil-Gächliwil SO","65 Prozent der Stimmbürgerinnen und Stimmbürger von Lüterswil-Gächliwil haben der Abgeltung der Ertragsausfälle und Mehrkosten an
die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie zugestimmt. Lüterswil-Gächliwil hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2457,21.1,21.1,78.9,"Messen SO","Messen (SO)","Messen SO","Messen hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 78,9 Prozent abgelehnt. Messen hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2461,41.4,41.4,58.6,"Schnottwil SO","Schnottwil (SO)","Schnottwil SO","Nein zur Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der
Covid-19-Pandemie in Schnottwil: 58,6 Prozent haben die Vorlage abgelehnt. Schnottwil hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2463,56.1,56.1,43.9,"Unterramsern SO","Unterramsern (SO)","Unterramsern SO","56,1 Prozent der Stimmbürgerinnen und Stimmbürger von Unterramsern haben der Abgeltung der Ertragsausfälle und Mehrkosten an
die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie zugestimmt. Unterramsern hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2464,85.6,85.6,14.4,"Lüsslingen-Nennigkofen SO","Lüsslingen-Nennigkofen (SO)","Lüsslingen-Nennigkofen SO","85,6 Prozent der Stimmbürgerinnen und Stimmbürger von Lüsslingen-Nennigkofen haben der Abgeltung der Ertragsausfälle und Mehrkosten an
die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie zugestimmt. Lüsslingen-Nennigkofen hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2465,64.9,64.9,35.1,"Buchegg SO","Buchegg (SO)","Buchegg SO","64,9 Prozent der Stimmbürgerinnen und Stimmbürger von Buchegg haben der Abgeltung der Ertragsausfälle und Mehrkosten an
die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie zugestimmt. Buchegg hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2471,72.2,72.2,27.8,"Bättwil SO","Bättwil (SO)","Bättwil SO","Bättwil hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 72,2 Prozent angenommen. Bättwil hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2472,26.5,26.5,73.5,"Büren SO","Büren (SO)","Büren SO","Büren SO hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 73,5 Prozent abgelehnt. Büren SO hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2473,63.8,63.8,36.2,"Dornach SO","Dornach (SO)","Dornach SO","Mit 63,8 Prozent Ja hat sich Dornach für die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie ausgesprochen. Dornach hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2474,55.2,55.2,44.8,"Gempen SO","Gempen (SO)","Gempen SO","Gempen hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 55,2 Prozent angenommen. Gempen hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2475,29.9,29.9,70.1,"Hochwald SO","Hochwald (SO)","Hochwald SO","Nein zur Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der
Covid-19-Pandemie in Hochwald: 70,1 Prozent haben die Vorlage abgelehnt. Hochwald hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2476,2.6,2.6,97.4,"Hofstetten-Flüh SO","Hofstetten-Flüh (SO)","Hofstetten-Flüh SO","Hofstetten-Flüh hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 97,4 Prozent abgelehnt. Hofstetten-Flüh hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2477,33.6,33.6,66.4,"Metzerlen-Mariastein SO","Metzerlen-Mariastein (SO)","Metzerlen-Mariastein SO","Metzerlen-Mariastein hat die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie mit 66,4 Prozent abgelehnt. Metzerlen-Mariastein hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2478,55.6,55.6,44.4,"Nuglar-St. Pantaleon SO","Nuglar-St. Pantaleon (SO)","Nuglar-St. Pantaleon SO","Mit 55,6 Prozent Ja hat sich Nuglar-St. Pantaleon für die Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie ausgesprochen. Nuglar-St. Pantaleon hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
2479,14.5,14.5,85.5,"Rodersdorf SO","Rodersdorf (SO)","Rodersdorf SO","Nein zur Abgeltung der Ertragsausfälle und Mehrkosten an die Solothurner Spitäler und Kliniken aufgrund der
Covid-19-Pandemie in Rodersdorf: 85,5 Prozent haben die Vorlage abgelehnt. Rodersdorf hat damit anders abgestimmt als der gesamte Kanton Solothurn, der die Vorlage angenommen hat.","NA NA","NA NA"
2480,85.6,85.6,14.4,"Seewen SO","Seewen (SO)","Seewen SO","85,6 Prozent der Stimmbürgerinnen und Stimmbürger von Seewen haben der Abgeltung der Ertragsausfälle und Mehrkosten an
die Solothurner Spitäler und Kliniken aufgrund der Covid-19-Pandemie zugestimmt. Seewen hat damit gleich abgestimmt wie der Kanton Solothurn, der die Vorlage auch angenommen hat.","NA NA","NA NA"
