"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,62.7,62.7,37.3,"Herisau AR","Herisau (AR)","Herisau AR","Ja zur Volksinitiative ""Tier- und Menschenversuchsverbot"" in Herisau. Die Gemeinde hat das Volksbegehren mit 62,7 Prozent der Stimmen angenommen. Im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" hat in Herisau die Zustimmung zu einem Verbot von Tierversuchen noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 56,5 Prozent.","Les habitants de Herisau soutiennent à 62,7 pour cent l'interdiction de l'expérimentation animale. Le rejet de l'expérimentation animale a ainsi augmenté en trente ans. Le 16 février 1992, les citoyens de Herisau avaient demandé à 56,5 pour cent la fin des expériences sur les animaux.","Da Herisau è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 62,7 percento dei voti. A Herisau l'accettazione delle norme anti-coronavirus è ulteriormente cresciuta nel corso del tempo. Il 13 giugno gli elettori di questo comune avevano detto sì - con il 56,5 percento dei voti – alla legge COVID-19."
3002,52.8,52.8,47.2,"Hundwil AR","Hundwil (AR)","Hundwil AR","52,8 Prozent der Stimmbürgerinnen und Stimmbürger von Hundwil haben die Volksinitiative ""Tier- und Menschenversuchsverbot"" angenommen. Damit hat in Hundwil im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 52,5 Prozent ein Nein in die Urne gelegt.","Hundwil souhaite interdire l'expérimentation animale. La commune a accepté à #JaStimmenInProZent pour cent l'initiative populaire qui l'exige. Avec ce résultat, Hundwil bascule dans le camp des opposants à l'expérimentation animale: le 16 février 1992, ses citoyens avaient refusé par 52,5 pour cent des voix une initiative similaire.","A Hundwil i cittadini hanno accolto, con il 52,8 percento dei voti, l'Iniziativa sulle cure infermieristiche. NA"
3003,72.4,72.4,27.6,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Die Gemeinde Schönengrund hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" mit 72,4 Prozent angenommen. Damit hat in Schönengrund im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 60,7 Prozent ein Nein in die Urne gelegt.","A Schönengrund, les habitants disent oui à  72,4 pour cent à l'initiative contre l'expérimentation animale. Avec ce résultat, Schönengrund bascule dans le camp des opposants à l'expérimentation animale: le 16 février 1992, ses citoyens avaient refusé par 60,7 pour cent des voix une initiative similaire.","Nel comune di Schönengrund l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 72,4 percento dei voti. NA"
3004,78.7,78.7,21.3,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Die Gemeinde Schwellbrunn hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" mit 78,7 Prozent Ja-Stimmen angenommen. Im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" hat in Schwellbrunn die Zustimmung zu einem Verbot von Tierversuchen noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,7 Prozent.","La population de Schwellbrunn approuve à 78,7 pour cent l'initiative demandant l'interdiction de l'expérimentation animale. Le rejet de l'expérimentation animale a ainsi augmenté en trente ans. Le 16 février 1992, les citoyens de Schwellbrunn avaient demandé à 53,7 pour cent la fin des expériences sur les animaux.","Nel comune di Schwellbrunn l'Iniziativa sulle cure infermieristiche è stata accettata con il 78,7 percento dei voti. A Schwellbrunn l'accettazione delle norme anti-coronavirus è ulteriormente cresciuta nel corso del tempo. Il 13 giugno gli elettori di questo comune avevano detto sì - con il 53,7 percento dei voti – alla legge COVID-19."
3005,45.9,45.9,54.1,"Stein AR","Stein (AR)","Stein AR","Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"" in Stein AR. Die Gemeinde hat das Volksbegehren mit 54,1 Prozent abgelehnt. Damit hat Stein AR seine Einstellung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" geändert: Damals hatte noch eine Mehrheit von 52 Prozent ein Ja in die Urne gelegt.","A Stein (AR), les citoyens rejettent à 54,1 pour cent l'initiative contre l'expérimentation animale. En trente ans, la commune a changé d'avis sur l'expérimentation animale. Le 16 février 1992, elle avait accepté par 52 pour cent une initiative lancée par la Protection suisse des animaux (PSA).","Nel comune di Stein AR l'Iniziativa popolare ""Per cure infermieristiche forti"" è stata respinta con il 54,1 percento dei voti. NA"
3006,74.4,74.4,25.6,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Die Gemeinde Urnäsch hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" mit 74,4 Prozent Ja-Stimmen angenommen. Im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" hat in Urnäsch die Zustimmung zu einem Verbot von Tierversuchen noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 50,1 Prozent.","La population d'Urnäsch approuve à 74,4 pour cent l'initiative demandant l'interdiction de l'expérimentation animale. Le rejet de l'expérimentation animale a ainsi augmenté en trente ans. Le 16 février 1992, les citoyens d'Urnäsch avaient demandé à 50,1 pour cent la fin des expériences sur les animaux.","Nel comune di Urnäsch l'Iniziativa sulle cure infermieristiche è stata accettata con il 74,4 percento dei voti. A Urnäsch l'accettazione delle norme anti-coronavirus è ulteriormente cresciuta nel corso del tempo. Il 13 giugno gli elettori di questo comune avevano detto sì - con il 50,1 percento dei voti – alla legge COVID-19."
3007,63.7,63.7,36.3,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","63,7 Prozent der Abstimmenden in der Gemeinde Waldstatt haben Ja gesagt zur Volksinitiative ""Tier- und Menschenversuchsverbot"". Im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" hat in Waldstatt die Zustimmung zu einem Verbot von Tierversuchen noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 52,5 Prozent.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" passe la rampe avec 63,7 pour cent de oui à Waldstatt. Le rejet de l'expérimentation animale a ainsi augmenté en trente ans. Le 16 février 1992, les citoyens de Waldstatt avaient demandé à 52,5 pour cent la fin des expériences sur les animaux.","Con il 63,7 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto l'Iniziativa sulle cure infermieristiche. A Waldstatt l'accettazione delle norme anti-coronavirus è ulteriormente cresciuta nel corso del tempo. Il 13 giugno gli elettori di questo comune avevano detto sì - con il 52,5 percento dei voti – alla legge COVID-19."
3021,75.1,75.1,24.9,"Bühler AR","Bühler (AR)","Bühler AR","75,1 Prozent der Stimmbürgerinnen und Stimmbürger von Bühler haben die Volksinitiative ""Tier- und Menschenversuchsverbot"" angenommen. Im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" hat in Bühler die Zustimmung zu einem Verbot von Tierversuchen noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 50,8 Prozent.","Bühler souhaite interdire l'expérimentation animale. La commune a accepté à #JaStimmenInProZent pour cent l'initiative populaire qui l'exige. Le rejet de l'expérimentation animale a ainsi augmenté en trente ans. Le 16 février 1992, les citoyens de Bühler avaient demandé à 50,8 pour cent la fin des expériences sur les animaux.","A Bühler i cittadini hanno accolto, con il 75,1 percento dei voti, l'Iniziativa sulle cure infermieristiche. A Bühler l'accettazione delle norme anti-coronavirus è ulteriormente cresciuta nel corso del tempo. Il 13 giugno gli elettori di questo comune avevano detto sì - con il 50,8 percento dei voti – alla legge COVID-19."
3022,84.3,84.3,15.7,"Gais AR","Gais (AR)","Gais AR","In Gais hat die Stimmbevölkerung der Volksinitiative ""Tier- und Menschenversuchsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 84,3 Prozent angenommen. Im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" hat in Gais die Zustimmung zu einem Verbot von Tierversuchen noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 57,7 Prozent.","Les habitants de Gais ne veulent pas de l'expérimentation animale. Ils ont dit oui à 84,3 pour cent à l'initiative demandant son interdiction. Le rejet de l'expérimentation animale a ainsi augmenté en trente ans. Le 16 février 1992, les citoyens de Gais avaient demandé à 57,7 pour cent la fin des expériences sur les animaux.","I cittadini di Gais si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 84,3 percento dei voti. A Gais l'accettazione delle norme anti-coronavirus è ulteriormente cresciuta nel corso del tempo. Il 13 giugno gli elettori di questo comune avevano detto sì - con il 57,7 percento dei voti – alla legge COVID-19."
3023,29.5,29.5,70.5,"Speicher AR","Speicher (AR)","Speicher AR","Nein zum Tier- und Menschenversuchsverbot in Speicher: Mit 8'432 Nein- zu 3'529 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 70,5 Prozent. Damit hat Speicher seine Einstellung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" geändert: Damals hatte noch eine Mehrheit von 55,9 Prozent ein Ja in die Urne gelegt.","Les citoyens de Speicher ne veulent pas interdire l'expérimentation animale. Ils ont refusé à 70,5 pour cent l'initiative populaire l'exigeant. En trente ans, la commune a changé d'avis sur l'expérimentation animale. Le 16 février 1992, elle avait accepté par 55,9 pour cent une initiative lancée par la Protection suisse des animaux (PSA).","A Speicher i cittadini hanno respinto, con il 70,5 percento dei voti, l'Iniziativa popolare “Per cure infermieristiche forti"". NA"
